document_name,article_number,livre,titre,chapitre,section,sous_section,pages,content,source_relative_path
Code_procedure_penale_fr_0,49,LIVRE PREMIER DE L'EXERCICE DE L'ACTION PUBLIQUE ET DE L'INSTRUCTION,,CHAPITRE II DE L'INSTRUCTION,Section I Des juges d'instruction,,13,"Lorsqu'il existe dans un tribunal plusieurs juges d'instruction, le procureur de la République désigne, pour chaque information, le juge qui en sera chargé.",pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,50,LIVRE PREMIER DE L'EXERCICE DE L'ACTION PUBLIQUE ET DE L'INSTRUCTION,,CHAPITRE II DE L'INSTRUCTION,Section I Des juges d'instruction,,13,"Le juge d'instruction a pour mission d'instruire les procédures pénales, de rechercher diligemment la vérité et de constater tous les faits qui serviront à la juridiction de jugement pour fonder sa décision. Il ne peut participer au jugement des affaires dont il a connu en sa qualité de juge d'instruction.",pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,51,LIVRE PREMIER DE L'EXERCICE DE L'ACTION PUBLIQUE ET DE L'INSTRUCTION,,CHAPITRE II DE L'INSTRUCTION,Section I Des juges d'instruction,,13,"Le juge d'instruction est saisi irrévocablement par le réquisitoire d'information. Il est tenu d'instruire sur les faits visés. Il ne peut instruire que sur ces faits, à moins que les faits nouveaux révélés par l'information ne soient que des circonstances aggravantes de l'infraction déférée.",pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,52,LIVRE PREMIER DE L'EXERCICE DE L'ACTION PUBLIQUE ET DE L'INSTRUCTION,,CHAPITRE II DE L'INSTRUCTION,Section I Des juges d'instruction,,13,"Peut être saisi de l'affaire, le juge d'instruction du lieu de l'infraction, celui du domicile de l'inculpé, celui de sa dernière résidence, ou celui du lieu où il a été trouvé. Si l'infraction est de la compétence d'une juridiction d'exception, le juge d'instruction procède aux actes d'instruction urgents et se déclare incompétent aussitôt après.",pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,53,LIVRE PREMIER DE L'EXERCICE DE L'ACTION PUBLIQUE ET DE L'INSTRUCTION,,CHAPITRE II DE L'INSTRUCTION,Section I Des juges d'instruction,,13-14,"Assisté de son greffier, le juge d'instruction entend les témoins, interroge les inculpés et procède aux constatations sur les lieux, aux visites domiciliaires et à la saisie des pièces à conviction. Il ordonne les expertises et accomplit tous les actes tendant à la révélation des preuves à charge ou à décharge. Les procès-verbaux du juge d'instruction sont signés à chaque page par ce magistrat, son greffier et le comparant. Aucun interligne ne peut être fait; les ratures et renvois sont approuvés et signés par le juge d'instruction, le greffier et le comparant. Les ratures et renvois non approuvés ainsi que les interlignes sont réputés non avenus.",pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,54,LIVRE PREMIER DE L'EXERCICE DE L'ACTION PUBLIQUE ET DE L'INSTRUCTION,,CHAPITRE II DE L'INSTRUCTION,Section I Des juges d'instruction,,14,"Le juge d'instruction peut procéder ou faire procéder, par les officiers de police judiciaire visés aux 3° et 4° de l'article 10, à une enquête sur la personnalité des inculpés ainsi que sur leur situation matérielle, familiale ou sociale. Il peut également faire procéder à un examen médico-psychologique de l'inculpé. ""L'examen médico-psychologique est obligatoire si l'inculpé commet une infraction avant qu'un délai de dix ans ne soit écoulé depuis que la première peine a été subie, remise ou prescrite, et que les deux infractions emportent une peine d'emprisonnement supérieure ou égale à dix ans"". (Ajouté par la loi n° 2005-93 du 3 octobre 2005).",pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,55,LIVRE PREMIER DE L'EXERCICE DE L'ACTION PUBLIQUE ET DE L'INSTRUCTION,,CHAPITRE II DE L'INSTRUCTION,Section I Des juges d'instruction,,14,"Dans son réquisitoire introductif, et à toute époque de l'information par réquisitoire supplétif, le Procureur de la République peut requérir du juge d'instruction tous actes lui paraissant utiles à la manifestation de la vérité. Il peut, à cette fin, se faire communiquer la procédure, à charge de la rendre dans les quarante huit heures. Si le juge d'instruction ne croit pas devoir procéder aux actes requis, il doit rendre, dans les trois jours des réquisitions du procureur de la République, une ordonnance motivée. Cette ordonnance est susceptible d'appel devant la chambre d'accusation dans les quatre jours de la communication.",pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,56,LIVRE PREMIER DE L'EXERCICE DE L'ACTION PUBLIQUE ET DE L'INSTRUCTION,,CHAPITRE II DE L'INSTRUCTION,Section I Des juges d'instruction,,14,"Le juge d'instruction se transporte d'office ou sur réquisition du procureur de la République sur les lieux de l'infraction, au domicile de l'inculpé ou en tout autre endroit où l'on présume pouvoir trouver les éléments utiles à la manifestation de la vérité. S'il se transporte d'office, il doit aviser le procureur de la République et nonobstant l'absence de ce dernier, il peut procéder aux opérations nécessaires. L'inculpé est transféré au lieu où s'effectue le transport, si sa présence paraît nécessaire.",pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,57 (Modifié par la loi n° 87-70 du 26 novembre 1987),LIVRE PREMIER DE L'EXERCICE DE L'ACTION PUBLIQUE ET DE L'INSTRUCTION,,CHAPITRE II DE L'INSTRUCTION,Section I Des juges d'instruction,,14-15,"(Modifié par la loi n° 87-70 du 26 novembre 1987). (5) S'il est dans l'impossibilité de procéder lui-même à certains actes d'information, le juge d'instruction peut commettre rogatoirement les juges d'instruction des autres circonscriptions ou les officiers de police judiciaire de sa circonscription, chacun en ce qui le concerne, pour les actes de sa fonction, à l'exception des mandats judiciaires. Il rend à cet effet une ordonnance qu'il communique pour exécution au procureur de la République. Paragraphe 2 nouveau (Ajouté par la loi n°2007-17 du 22 mars 2007) :""Si l'exécution de la commission rogatoire nécessite l'audition du suspect, les officiers de police judiciaire doivent l'informer qu'il est de son droit de se faire assister par l'avocat de son choix, mention en est faite au procès- verbal. Si le suspect désigne un avocat, celui-ci est informé immédiatement par l'officier de police judiciaire de la date d'audition de son mandant, mention en est faite au procès-verbal. Dans ce cas, il n'est procédé à l'audition qu'en présence de l'avocat habilité à prendre connaissance au préalable des actes de la procédure à moins que le suspect ne renonce",pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,58,LIVRE PREMIER DE L'EXERCICE DE L'ACTION PUBLIQUE ET DE L'INSTRUCTION,,CHAPITRE II DE L'INSTRUCTION,Section I Des juges d'instruction,,15,"Si les nécessités de l'information l'exigent, le juge d'instruction peut se transporter avec son greffier dans les ressorts des tribunaux limitrophes de celui où il exerce ses fonctions, à l'effet d'y procéder à tous actes d'instruction, à charge par lui d'aviser, au préalable, le procureur de la République du ressort du tribunal dans lequel il se transporte. Il mentionne sur son procès- verbal les motifs de son transport. Il doit aviser de ce transport le procureur de la République de son tribunal et nonobstant l'absence de ce dernier, il peut procéder aux opérations nécessaires.",pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,59,LIVRE PREMIER DE L'EXERCICE DE L'ACTION PUBLIQUE ET DE L'INSTRUCTION,,CHAPITRE II DE L'INSTRUCTION,Section II De l'audition des témoins,,15,Le juge d'instruction a le droit d'entendre toutes personnes dont il estime le témoignage utile.,pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,60,LIVRE PREMIER DE L'EXERCICE DE L'ACTION PUBLIQUE ET DE L'INSTRUCTION,,CHAPITRE II DE L'INSTRUCTION,Section II De l'audition des témoins,,15-16,"Les témoins sont cités par la voie administrative ou par huissier-notaire. Le témoin qui se présente volontairement peut être entendu, sans citation préalable. Il en est fait mention au procès-verbal.",pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,61,LIVRE PREMIER DE L'EXERCICE DE L'ACTION PUBLIQUE ET DE L'INSTRUCTION,,CHAPITRE II DE L'INSTRUCTION,Section II De l'audition des témoins,,16,"Toute personne citée comme témoin est tenue de comparaître, de prêter serment et de déposer sous réserve des dispositions du code pénal relatives au secret professionnel. Si le témoin cité ne comparaît pas, le juge d'instruction peut, sur réquisition du procureur de la République, le condamner à une amende de dix à vingt dinars. S'il comparaît ultérieurement, il peut, sur production de ses excuses et justifications, être déchargé de cette peine par le juge d'instruction après réquisition du procureur de la République. Si, cité une deuxième fois, il ne comparaît pas, un mandat d'amener peut être décerné contre lui. Une amende de dix à vingt dinars peut, sur réquisition du procureur de la République, être prononcée contre le témoin qui, bien que comparaissant, refuse de prêter serment ou de faire sa déposition. La condamnation du témoin en vertu des alinéas précédents n'est pas susceptible d'appel.",pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,62,LIVRE PREMIER DE L'EXERCICE DE L'ACTION PUBLIQUE ET DE L'INSTRUCTION,,CHAPITRE II DE L'INSTRUCTION,Section II De l'audition des témoins,,16,"Lorsque le témoin se trouve dans l'impossibilité de répondre à la citation, sa déclaration est reçue à sa résidence.",pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,63,LIVRE PREMIER DE L'EXERCICE DE L'ACTION PUBLIQUE ET DE L'INSTRUCTION,,CHAPITRE II DE L'INSTRUCTION,Section II De l'audition des témoins,,16,"Peuvent être entendus sans prestation de serment et à titre de renseignements par le juge d'instruction : 1) la partie civile; 2) les personnes dont le témoignage n'est pas recevable d'après le code de procédure civile et commerciale; 3) les personnes auxquelles la loi ou un jugement a interdit de témoigner en justice; 4) les personnes qui ont dénoncé spontanément l'infraction et le coupable quand la dénonciation est récompensée pécuniairement, et qu'elles n'y étaient pas obligées par la loi en raison de leurs fonctions.",pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,64,LIVRE PREMIER DE L'EXERCICE DE L'ACTION PUBLIQUE ET DE L'INSTRUCTION,,CHAPITRE II DE L'INSTRUCTION,Section II De l'audition des témoins,,16,"Le témoin, avant d'être entendu, doit prêter serment de dire la vérité toute la vérité rien que la vérité. Il est, en outre, averti, qu'en cas de faux témoignage, il s'expose à être poursuivi conformément aux dispositions du code pénal. S'il apparaît au juge que le témoin a altéré la vérité, il en dresse un procès-verbal qu'il transmet au procureur de la République.",pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,65,LIVRE PREMIER DE L'EXERCICE DE L'ACTION PUBLIQUE ET DE L'INSTRUCTION,,CHAPITRE II DE L'INSTRUCTION,Section II De l'audition des témoins,,16-17,"Les témoins sont entendus séparément et hors la présence de l'inculpé; ils déposent sans le concours d'aucun écrit. Ils sont, au début de leur déposition, invités à déclarer leur identité et à indiquer s'il existe entre eux et l'une des parties un motif de récusation. La déposition terminée, le juge peut les interpeller, les confronter entre eux ou avec l'inculpé et faire avec leurs concours toutes opérations utiles à la manifestation de la vérité. Les dépositions et confrontations sont consignées dans les procès-verbaux dont il est donné lecture aux comparants et qui sont ensuite signés par eux, le juge et le greffier. Si un témoin ne veut ou ne peut signer, il en est fait mention.",pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,66,LIVRE PREMIER DE L'EXERCICE DE L'ACTION PUBLIQUE ET DE L'INSTRUCTION,,CHAPITRE II DE L'INSTRUCTION,Section II De l'audition des témoins,,17,"Dans le cas où l'inculpé ou les témoins ne parlent pas la langue arabe, un interprète est désigné d'office par le juge d'instruction. Si le témoin ou l'inculpé est sourd ou muet, les questions et réponses sont faites par écrit. S'il ne sait écrire, il lui est donné un interprète capable de converser avec lui, ou ayant l'habitude de le faire. L'interprète, s'il n'est pas assermenté, prête serment de traduire fidèlement les dépositions. Le procès-verbal mentionne les nom, prénom, âge, profession et domicile de cet interprète qui signe comme témoin.",pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,67,LIVRE PREMIER DE L'EXERCICE DE L'ACTION PUBLIQUE ET DE L'INSTRUCTION,,CHAPITRE II DE L'INSTRUCTION,Section II De l'audition des témoins,,17,Le témoin qui demande une indemnité est taxé par le procureur de la République.,pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,68,LIVRE PREMIER DE L'EXERCICE DE L'ACTION PUBLIQUE ET DE L'INSTRUCTION,,CHAPITRE II DE L'INSTRUCTION,Section III De l'inculpé,,17,"Dans le cas où l'inculpé est libre, il est convoqué par écrit pour être interrogé. La convocation est faite par la voie administrative ou par huissier-notaire. Elle indique : 1) les nom, prénom, profession et adresse de l'inculpé; 2) le lieu, la date et l'heure de la comparution; 3) la nature de l'inculpation.",pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,69,LIVRE PREMIER DE L'EXERCICE DE L'ACTION PUBLIQUE ET DE L'INSTRUCTION,,CHAPITRE II DE L'INSTRUCTION,Section III De l'inculpé,,17-18,"Lors de la première comparution, le juge d'instruction constate l'identité de l'inculpé, lui fait connaître les faits qui lui sont imputés et les textes de la loi applicables à ces faits et reçoit ses déclarations, après l'avoir averti de son droit de ne répondre qu'en présence d'un conseil de son choix. Mention de cet avertissement est faite au procès-verbal. Si l'inculpé refuse de choisir un conseil ou si ce dernier, régulièrement convoqué, ne se présente pas, le juge d'instruction passe outre. A défaut de choix, quand le prévenu est inculpé de crime et demande qu'on lui désigne un défenseur, un conseil doit lui être désigné d'office. La désignation est faite par le Président du tribunal. Mention de cette formalité est faite au procès-verbal. Nonobstant les termes des alinéas précédents, le juge d'instruction peut procéder à un interrogatoire immédiat et à des confrontations si l'urgence résulte soit de l'état d'un témoin en danger de mort soit de l'existence d'indices sur le point de disparaître, ou encore s'il s'est transporté sur les lieux en cas de flagrant délit. L'interrogatoire doit fournir à l'inculpé l'occasion de se disculper ou d'avouer. S'il invoque des preuves à sa décharge, vérification en est faite dans le plus bref délai. L'aveu de l'inculpé ne dispense pas le juge d'instruction de rechercher d'autres éléments de preuve.",pdfs/Code_procedure_penale_fr_0.pdf
